,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
40,"larsga(7,693)
🇳🇴Oslo, Norway
2.6May 19, 2012
Medium white head. Clear yellow body with light carbonation. Light strawy aroma with faint jasmine notes. Dry grainy strawy taste with cardboard notes. Mid-bodied. Mild, fairly smooth,…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
3
Overall
10",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
41,"AndySnow(13,897)
🇸🇪Huddinge, Sweden
1.0February 22, 2012
Bottle in Hong Kong. Pale yellow colour. Not much of an aroma. Not much of a taste.
Aroma
2
Appearance
1
Flavor
1
Mouthfeel
2
Overall
4",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
42,"Saurononline(136)
🇪🇸Madrid, Spain
3.6January 16, 2012
Looks like pee after drinking too many beers, but later tastes good, so it gets my good marks...
Aroma
7
Appearance
1
Flavor
9
Mouthfeel
4
Overall
15",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
43,"kidmartinek(5,021)
🇺🇸austin, United States
0.9December 12, 2010
very light yellow. Huge white head. Cheap beer aroma of hops. Straight corn and sugar taste. Weird aftertaste like a warm beer, even though its cold. Thin, watery palate. A not so cool finish…
Show more
Aroma
3
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
44,"DougShoemaker(3,146)
🇨🇦Toronto, Canada
2.3February 1, 2010
Light corn and malt nose, amber, pours a small short lived white head. Taste is malt, corn and adjuncts. Light bodied, a bit sweet. Regular stuff. Thank You RadekKliber.
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
8",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
45,"Beershine(5,277)
🇺🇸Miami, United States
1.5January 15, 2010
Can. Pale yellow swill with no head. Sweet sugar corn puff cereal aroma. Decent palate. The flavors not so bad. On the sweet side but fairly clean with a nutty finish. OK swill.
Aroma
3
Appearance
1
Flavor
3
Mouthfeel
2
Overall
6",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
46,"Radek Kliber(8,060)
🇨🇦Toronto (Can) Krotoszyn (Pol), Canada
1.6December 30, 2009
Bottle 640  ml…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
6",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
47,"DeanF(10,067)
🇨🇦New Westminster, Canada
0.6December 28, 2009
Pours with very little head and is a boring medium-gold-yellow colour. No discernable aroma. Taste is heavy on the cardboard with a dry finish. Just awful.
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
48,"Oakes(27,870)
🇨🇦Richmond, Canada
1.0December 25, 2009
Fluorescent yellow.  No head.  Appley nose.  Heavy palate for a swill.  Appley taste.  Some plastics.  Innocuous blandness.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
1
Overall
4",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
49,"jgb9348(9,567)
🇺🇸Arlington (Pentagon City), United States
0.9March 19, 2009
Light golden coloured body with a thin white head. Aroma of rice, cereal and malt - nothing else. Light-bodied; Strong taste of metal, water and alcohol - not pleasant at all. Aftertaste…
Show more
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
1
Overall
3",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
50,"dwyerpg(9,390)
🇺🇸Las Vegas, United States
1.0January 30, 2009
Doesn’t smell much. This is not good. Both ricey and buttery, an untasty beer of the highest order.
Aroma
4
Appearance
1
Flavor
2
Mouthfeel
1
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
51,"vernaye(8)
🇺🇸United States
0.5August 31, 2008
Like others, I had this in Hong Kong. Dreadful. Just like an American domestic.
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
52,"austinpowers(2,835)
🇺🇸San Francisco, United States
0.8April 11, 2008
Can.  Bought in Hong Kong at Pacific Place’s ""Great Food Hall"".  God, this is awful!  Very metallic, like putting a piece of aluminum in your mouth.  Fizzy and simply atrocious.
Aroma
1
Appearance
1
Flavor
4
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
53,"NoiZe(2,322)
🇳🇱Zeist, Netherlands
1.0January 16, 2008
I’ve had this one in Hong Kong.Very, very bad! Yellow colored, grainy yuk.
Aroma
2
Appearance
2
Flavor
2
Mouthfeel
2
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
54,"HarryFlashman(469)
🇬🇧Chatham, England
0.6October 27, 2007
Sampled on Flashy’s tour of LA, New Zealand and Hong Kong of September/October 2007 - The bottle stated that this beer is/was imported from Germany, but I’ve never seen of heard o…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
55,"jcwattsrugger(13,375)
🇺🇸Florida and, United States
2.1June 3, 2006
Blue Girl Pilsener LagerBier-Jebsen&Co Imported 5%-12oz can-pours a foamy white head that reduces.  Color is yellow.  Aroma is grain.  Taste is grain, effervescence, chemical with a…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
56,"ebarnes(263)
🇺🇸Beech Grove, United States
1.3December 31, 2005
Bottle at a pub in HK.  Not much to say.  It was there, I had to try it.  Won’t do it again.
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
1
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
57,"Spiesy(2,344)
🇦🇺Sydney, Australia
0.8November 3, 2005
Bottled. From a 7-Eleven in HK.
Ahhh.....not sure what to say.....Adjunct....Corn....fcuk’d.
Aroma
2
Appearance
2
Flavor
1
Mouthfeel
1
Overall
2",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
